collect_time,GDY_2,GDY_3,GDY_4,GDY_5,GDY_6,GDY_7,GDY_8,GDY_9,GDY_10,GDY_11,GDY_12,GDY_13,GDY_14,GDY_15,GDY_16,GDY_17,GDY_18,GDY_19,GDY_20,GDY_21,GDY_22,GDY_24,GDY_26,GDY_27,GDY_28,GDY_30,GDY_31,GDY_32,GDY_34,GDY_35,GDY_36,GDY_37,GDY_38,GDY_39,GDY_40
2024-02-26 21:00:00,-7.238214,59.029148,95.636196,20.381259,113.111211,83.246468,13.709588,100.717823,109.781304,34.524582,57.803423,72.4804,59.645734,77.912414,94.220898,-28.545183,68.859917,-19.580473,40.78881,74.987628,42.825884,70.858387,88.608615,7.321726,83.791614,92.822224,80.532721,81.475835,-12.879773,39.163645,43.275691,52.220926,33.894004,-14.167848,18.35138
2024-02-26 21:10:00,-7.246318,59.037186,95.644183,20.365047,113.127506,83.246468,13.725883,100.74203,109.749423,34.503982,57.803423,72.509219,59.653785,77.920406,94.220898,-28.561371,68.859917,-19.580473,40.78881,74.971762,42.825884,70.834748,88.584322,7.334247,83.783521,92.83039,80.540875,81.427581,-12.863528,39.151108,43.275691,52.229081,33.894004,-14.17608,18.343324
2024-02-26 21:20:00,-7.246318,59.021109,95.644183,20.397471,113.119359,83.254467,13.73403,100.733961,109.781304,34.524582,57.811535,72.4804,59.669886,77.936392,94.228936,-28.553277,68.859917,-19.580473,40.780761,74.963828,42.825884,70.894746,88.55193,7.350405,83.783521,92.822224,80.540875,81.451708,-12.879773,39.171708,43.275691,52.229081,33.894004,-14.167848,18.32721
2024-02-26 21:30:00,-7.238214,59.037186,95.644183,20.397471,113.143801,83.254467,13.76662,100.733961,109.765363,34.49581,57.82776,72.496838,59.645734,77.904421,94.228936,-28.553277,68.859917,-19.580473,40.78881,74.979695,42.850122,70.871107,88.576224,7.329805,83.799708,92.83039,80.557182,81.451708,-12.879773,39.151108,43.275691,52.21277,33.902038,-14.167848,18.335267
2024-02-26 21:40:00,-7.246318,59.037186,95.668143,20.397471,113.127506,83.254467,13.807356,100.72143,109.781304,34.51641,57.835872,72.525658,59.645734,77.920406,94.245012,-28.553277,68.851732,-19.580473,40.796858,74.971762,42.825884,70.886866,88.584322,7.337885,83.815896,92.83039,80.549028,81.395412,-12.879773,39.171708,43.275691,52.229081,33.910072,-14.167848,18.32721
2024-02-26 21:50:00,-7.238214,59.045224,95.668143,20.421789,113.135653,83.262466,13.831798,100.74203,109.773334,34.51641,57.819647,72.496838,59.645734,77.880442,94.236974,-28.545183,68.876285,-19.572311,40.796858,75.011427,42.817805,70.886866,88.576224,7.337885,83.815896,92.846721,80.549028,81.395412,-12.879773,39.171708,43.267638,52.220926,33.918106,-14.17608,18.32721
2024-02-26 22:00:00,-7.238214,59.053262,95.65217,20.381259,113.143801,83.270465,13.839945,100.733961,109.781304,34.540926,57.835872,72.505058,59.661835,77.915792,94.245012,-28.545183,68.868101,-19.580473,40.812955,75.003494,42.850122,70.886866,88.584322,7.337885,83.815896,92.83039,80.557182,81.411497,-12.87165,39.171708,43.267638,52.220926,33.942208,-14.167848,18.335267
2024-02-26 22:10:00,-7.246318,59.053262,95.676129,20.397471,113.151948,83.278464,13.864387,100.74203,109.781304,34.524582,57.835872,72.505058,59.653785,77.920406,94.25305,-28.545183,68.88447,-19.572311,40.812955,75.003494,42.842042,70.874146,88.616713,7.345964,83.823989,92.838556,80.549028,81.395412,-12.863528,39.151108,43.267638,52.229081,33.894004,-14.17608,18.32721
2024-02-26 22:20:00,-7.246318,59.045224,95.668143,20.376871,113.143801,83.270465,13.85624,100.733961,109.773334,34.487638,57.819647,72.513277,59.661835,77.904421,94.245012,-28.537089,68.892654,-19.580473,40.8371,75.011427,42.882439,70.874146,88.608615,7.345964,83.848271,92.846721,80.565335,81.419539,-12.879773,39.151108,43.259586,52.229081,33.934174,-14.167848,18.319154
2024-02-26 22:30:00,-7.246318,59.053262,95.676129,20.405577,113.143801,83.278464,13.864387,100.74203,109.797244,34.508238,57.82776,72.513277,59.661835,77.920406,94.261089,-28.537089,68.876285,-19.580473,40.853197,75.01936,42.890518,70.889905,88.59242,7.354043,83.848271,92.863053,80.573489,81.475835,-12.87165,39.143045,43.267638,52.21277,33.92614,-14.184311,18.335267
2024-02-26 22:40:00,-7.238214,59.0613,95.676129,20.405577,113.168242,83.278464,13.937713,100.74203,109.789274,34.500066,57.82776,72.529716,59.669886,77.920406,94.25305,-28.528996,68.900839,-19.580473,40.853197,75.003494,42.882439,70.882025,88.608615,7.354043,83.856364,92.854887,80.573489,81.411497,-12.87165,39.163645,43.259586,52.220926,33.918106,-14.184311,18.35138
2024-02-26 22:50:00,-7.246318,59.0613,95.676129,20.397471,113.160095,83.294462,13.994744,100.750099,109.805214,34.491894,57.835872,72.521497,59.677936,77.904421,94.261089,-28.537089,68.880239,-19.580473,40.869294,75.01936,42.87436,70.902625,88.616713,7.362123,83.872552,92.863053,80.581642,81.499961,-12.87165,39.163645,43.275691,52.229081,33.918106,-14.17608,18.30661
2024-02-26 23:00:00,-7.238214,59.077376,95.676129,20.381259,113.168242,83.294462,13.994744,100.750099,109.797244,34.483722,57.843984,72.537935,59.661835,77.952378,94.261089,-28.520902,68.925392,-19.572311,40.885391,75.027293,42.882439,70.889905,88.608615,7.370202,83.880646,92.871219,80.62241,81.483877,-12.879773,39.143045,43.267638,52.21277,33.910072,-14.184311,18.32721
2024-02-26 23:10:00,-7.238214,59.069338,95.700089,20.389365,113.192684,83.294462,14.011039,100.758168,109.813184,34.51641,57.843984,72.537935,59.677936,77.944385,94.269127,-28.512808,68.925392,-19.572311,40.893439,75.01936,42.914756,70.889905,88.616713,7.370202,83.880646,92.879385,80.589796,81.483877,-12.879773,39.163645,43.267638,52.21277,33.942208,-14.17608,18.322724
2024-02-26 23:20:00,-7.246318,59.077376,95.684116,20.405577,113.184537,83.294462,13.986597,100.750099,109.813184,34.487638,57.852097,72.546155,59.677936,77.968363,94.269127,-28.520902,68.917207,-19.580473,40.901487,75.027293,42.947074,70.897784,88.608615,7.370202,83.896833,92.912048,80.589796,81.499961,-12.87165,39.143045,43.251533,52.220926,33.92614,-14.184311,18.343324
2024-02-26 23:30:00,-7.238214,59.085414,95.692103,20.405577,113.184537,83.31046,13.978449,100.758168,109.829125,34.491894,57.868321,72.546155,59.685987,77.96037,94.277165,-28.504714,68.933576,-19.580473,40.861245,75.027293,42.947074,70.905664,88.641007,7.378281,83.913021,92.961043,80.597949,81.443666,-12.879773,39.151108,43.251533,52.220926,33.910072,-14.184311,18.32721
2024-02-26 23:40:00,-7.246318,59.093453,95.700089,20.409296,113.208979,83.302461,13.970302,100.758168,109.829125,34.491894,57.868321,72.570813,59.685987,77.944385,94.277165,-28.504714,68.925392,-19.580473,40.909536,75.051092,42.930915,70.905664,88.624811,7.386361,83.921114,93.02637,80.597949,81.467792,-12.87165,39.151108,43.251533,52.220926,33.934174,-14.184311,18.319154
2024-02-26 23:50:00,-7.238214,59.101491,95.692103,20.421789,113.200832,83.31046,13.962155,100.766237,109.829125,34.508238,57.860209,72.546155,59.694037,77.93977,94.293241,-28.496621,68.974498,-19.588635,40.901487,75.059025,42.947074,70.913543,88.616713,7.386361,83.913021,93.02637,80.589796,81.483877,-12.879773,39.143045,43.251533,52.220926,33.918106,-14.17608,18.314667
2024-02-27 00:00:00,-7.238214,59.101491,95.700089,20.409296,113.208979,83.318459,13.962155,100.758168,109.829125,34.508238,57.876433,72.570813,59.702088,77.931778,94.285203,-28.496621,68.974498,-19.580473,40.901487,75.011427,42.930915,70.897784,88.649105,7.386361,83.929208,93.02637,80.597949,81.45975,-12.879773,39.143045,43.259586,52.21277,33.942208,-14.184311,18.314667
2024-02-27 00:10:00,-7.246318,59.109529,95.708076,20.429896,113.241568,83.318459,13.954007,100.758168,109.845065,34.491894,57.884546,72.562594,59.685987,77.952378,94.309317,-28.488527,68.974498,-19.588635,40.901487,75.051092,42.971312,70.897784,88.608615,7.39444,83.937302,93.010038,80.597949,81.483877,-12.87165,39.171708,43.259586,52.229081,33.918106,-14.167848,18.343324
2024-02-27 00:20:00,-7.246318,59.117567,95.724049,20.438002,113.233421,83.326458,13.929566,100.766237,109.837095,34.49581,57.876433,72.562594,59.677936,77.931778,94.309317,-28.488527,68.982682,-19.588635,40.885391,75.090757,42.971312,70.913543,88.632909,7.39444,83.937302,93.034536,80.606103,81.45975,-12.87165,39.151108,43.259586,52.21277,33.92614,-14.17608,18.335267
2024-02-27 00:30:00,-7.246318,59.125605,95.732036,20.454214,113.249715,83.318459,13.94586,100.774306,109.845065,34.491894,57.884546,72.570813,59.710138,77.984349,94.317355,-28.480433,68.990867,-19.588635,40.893439,75.082824,42.99555,70.926264,88.641007,7.39444,83.937302,93.059033,80.589796,81.499961,-12.87165,39.151108,43.259586,52.229081,33.934174,-14.17608,18.32721
2024-02-27 00:40:00,-7.246318,59.125605,95.748009,20.46232,113.249715,83.326458,13.937713,100.774306,109.837095,34.500066,57.876433,72.570813,59.694037,77.936392,94.333432,-28.472339,68.999051,-19.588635,40.893439,75.090757,42.930915,70.905664,88.641007,7.381919,83.945396,92.985541,80.589796,81.491919,-12.879773,39.151108,43.259586,52.229081,33.918106,-14.17608,18.32721
2024-02-27 00:50:00,-7.246318,59.133643,95.732036,20.46232,113.26601,83.326458,13.921418,100.806582,109.853035,34.479466,57.876433,72.607852,59.702088,77.968363,94.325394,-28.472339,68.999051,-19.588635,40.901487,75.090757,42.963232,70.905664,88.624811,7.410599,83.940983,93.067199,80.606103,81.491919,-12.87165,39.151108,43.259586,52.21277,33.910072,-14.184311,18.32721
2024-02-27 01:00:00,-7.246318,59.141681,95.740022,20.454214,113.274157,83.334457,13.937713,100.782375,109.853035,34.463122,57.876433,72.595471,59.694037,77.947763,94.34147,-28.472339,68.999051,-19.588635,40.901487,75.114557,42.979391,70.913543,88.649105,7.389999,83.97777,93.059033,80.597949,81.491919,-12.879773,39.151108,43.259586,52.21277,33.934174,-14.17608,18.319154
2024-02-27 01:10:00,-7.246318,59.141681,95.748009,20.46232,113.26601,83.326458,13.94586,100.761775,109.837095,34.487638,57.90077,72.570813,59.702088,77.992342,94.34147,-28.464246,68.999051,-19.588635,40.885391,75.082824,42.98747,70.905664,88.616713,7.398078,83.953489,93.083531,80.581642,81.483877,-12.879773,39.167233,43.267638,52.220926,33.894004,-14.17608,18.383607
2024-02-27 01:20:00,-7.246318,59.149719,95.748009,20.46232,113.282305,83.334457,13.954007,100.766237,109.861005,34.500066,57.884546,72.595471,59.718189,77.96037,94.333432,-28.456152,68.999051,-19.580473,40.885391,75.106624,42.98747,70.905664,88.657203,7.389999,83.953489,93.059033,80.606103,81.524088,-12.879773,39.191422,43.267638,52.21277,33.934174,-14.17608,18.319154
2024-02-27 01:30:00,-7.246318,59.149719,95.740022,20.425508,113.298599,83.334457,13.921418,100.790444,109.861005,34.508238,57.892658,72.61191,59.718189,77.968363,94.357546,-28.464246,68.978451,-19.588635,40.885391,75.138356,42.979391,70.921423,88.673398,7.398078,83.961583,93.099862,80.597949,81.540172,-12.879773,39.228147,43.263144,52.21277,33.894004,-14.167848,18.290497
2024-02-27 01:40:00,-7.246318,59.157757,95.755996,20.449826,113.306747,83.334457,13.888829,100.782375,109.861005,34.483722,57.908882,72.587252,59.710138,77.992342,94.365584,-28.456152,69.007235,-19.588635,40.909536,75.114557,43.027867,70.913543,88.649105,7.398078,83.953489,93.099862,80.606103,81.53213,-12.879773,39.220085,43.283744,52.21277,33.894004,-14.17608,18.322724
2024-02-27 01:50:00,-7.246318,59.165796,95.771969,20.478532,113.323041,83.326458,13.896976,100.790444,109.868975,34.500066,57.892658,72.587252,59.726239,77.968363,94.373622,-28.464246,69.031789,-19.580473,40.909536,75.114557,43.011708,70.913543,88.624811,7.398078,83.969677,93.099862,80.597949,81.556257,-12.879773,39.199485,43.283744,52.220926,33.902038,-14.17608,18.314667
2024-02-27 02:00:00,-7.246318,59.165796,95.763982,20.478532,113.298599,83.326458,13.913271,100.782375,109.876945,34.508238,57.892658,72.595471,59.726239,77.979734,94.373622,-28.472339,69.011189,-19.588635,40.909536,75.162155,43.011708,70.921423,88.649105,7.398078,83.961583,93.083531,80.597949,81.540172,-12.887896,39.191422,43.275691,52.21277,33.88597,-14.17608,18.319154
2024-02-27 02:10:00,-7.238214,59.165796,95.771969,20.46232,113.306747,83.334457,13.888829,100.74203,109.876945,34.483722,57.916995,72.61191,59.710138,77.992342,94.38166,-28.464246,69.031789,-19.580473,40.893439,75.162155,42.98747,70.937182,88.641007,7.398078,83.961583,93.083531,80.597949,81.548215,-12.879773,39.183359,43.275691,52.21277,33.877936,-14.17608,18.314667
2024-02-27 02:20:00,-7.238214,59.165796,95.755996,20.486638,113.306747,83.342456,13.896976,100.750099,109.884916,34.471294,57.908882,72.595471,59.718189,78.000334,94.365584,-28.456152,69.027557,-19.588635,40.917584,75.146289,42.99555,70.937182,88.657203,7.422316,83.969677,93.108028,80.597949,81.53213,-12.879773,39.203959,43.275691,52.21277,33.92614,-14.167848,18.311097
2024-02-27 02:30:00,-7.246318,59.157757,95.763982,20.470426,113.314894,83.342456,13.888829,100.761775,109.861005,34.471294,57.925107,72.603691,59.718189,77.992342,94.38166,-28.472339,69.027557,-19.588635,40.909536,75.162155,42.99555,70.952941,88.616713,7.422316,83.969677,93.108028,80.606103,81.612553,-12.887896,39.175296,43.267638,52.21277,33.894004,-14.167848,18.314667
2024-02-27 02:40:00,-7.238214,59.149719,95.763982,20.486638,113.306747,83.334457,13.85624,100.737568,109.868975,34.45495,57.916995,72.61191,59.726239,77.979734,94.38166,-28.472339,69.043926,-19.588635,40.901487,75.178021,43.011708,70.937182,88.649105,7.414237,83.969677,93.083531,80.606103,81.596468,-12.896018,39.167233,43.259586,52.21277,33.88597,-14.167848,18.30661
2024-02-27 02:50:00,-7.238214,59.149719,95.755996,20.486638,113.290452,83.334457,13.872534,100.790444,109.868975,34.446778,57.892658,72.595471,59.710138,77.963749,94.38166,-28.464246,69.056342,-19.588635,40.917584,75.146289,43.003629,70.929302,88.624811,7.422316,83.969677,93.108028,80.589796,81.572341,-12.904141,39.15917,43.227376,52.21277,33.861868,-14.167848,18.298554
2024-02-27 03:00:00,-7.246318,59.149719,95.763982,20.510957,113.306747,83.326458,13.864387,100.758168,109.876945,34.459206,57.892658,72.61191,59.718189,77.992342,94.38166,-28.456152,69.035742,-19.588635,40.901487,75.170088,43.011708,70.937182,88.632909,7.406157,83.969677,93.108028,80.606103,81.540172,-12.896018,39.151108,43.227376,52.204615,33.853834,-14.167848,18.35138
2024-02-27 03:10:00,-7.238214,59.149719,95.755996,20.50285,113.290452,83.326458,13.864387,100.782375,109.868975,34.451034,57.916995,72.587252,59.710138,78.003713,94.38166,-28.464246,69.064526,-19.588635,40.885391,75.162155,42.99555,70.945061,88.641007,7.414237,83.949077,93.116194,80.606103,81.556257,-12.896018,39.143045,43.227376,52.204615,33.861868,-14.167848,18.33078
2024-02-27 03:20:00,,,95.771969,20.48225,113.298599,83.334457,13.848093,100.782375,109.868975,34.43469,57.949444,72.603691,59.726239,77.971742,94.397737,-28.456152,69.043926,-19.588635,40.917584,75.154222,43.011708,70.937182,88.681496,7.422316,83.95717,93.099862,80.597949,81.556257,-12.896018,39.143045,43.211271,52.196459,33.877936,,
2024-02-27 03:30:00,-7.238214,59.149719,95.763982,20.494744,113.314894,83.326458,13.872534,100.766237,109.868975,34.430434,57.908882,72.595471,59.726239,77.987727,94.413813,-28.456152,69.064526,-19.588635,40.909536,75.130423,43.011708,70.929302,88.657203,7.422316,83.97777,93.099862,80.589796,81.572341,-12.896018,39.134982,43.211271,52.204615,33.869902,-14.159616,18.290497
2024-02-27 03:40:00,-7.238214,59.157757,95.763982,20.494744,113.314894,83.326458,13.880682,100.750099,109.876945,34.422262,57.916995,72.603691,59.726239,78.024313,94.429889,-28.472339,69.056342,-19.588635,40.925633,75.178021,43.027867,70.921423,88.616713,7.422316,83.993958,93.108028,80.589796,81.564299,-12.887896,39.134982,43.203218,52.204615,33.869902,-14.167848,18.319154
2024-02-27 03:50:00,-7.23011,59.149719,95.771969,20.50285,113.323041,83.334457,13.872534,100.790444,109.868975,34.422262,57.908882,72.61191,59.710138,78.01632,94.421851,-28.456152,69.043926,-19.588635,40.901487,75.170088,43.019788,70.929302,88.649105,7.422316,83.97777,93.099862,80.606103,81.548215,-12.896018,39.126919,43.195166,52.204615,33.877936,-14.167848,18.314667
2024-02-27 04:00:00,-7.238214,59.157757,95.763982,20.50285,113.314894,83.334457,13.848093,100.750099,109.884916,34.451034,57.916995,72.603691,59.726239,77.992342,94.429889,-28.456152,69.072711,-19.588635,40.909536,75.170088,43.027867,70.929302,88.689594,7.422316,83.985864,93.108028,80.589796,81.564299,-12.896018,39.118856,43.195166,52.204615,33.8458,-14.159616,18.35138
2024-02-27 04:10:00,-7.246318,59.157757,95.779955,20.50285,113.323041,83.342456,13.839945,100.790444,109.900856,34.422262,57.916995,72.603691,59.710138,77.987727,94.429889,-28.472339,69.056342,-19.588635,40.901487,75.170088,43.011708,70.937182,88.6653,7.430395,83.985864,93.12436,80.589796,81.572341,-12.896018,39.118856,43.187113,52.204615,33.861868,-14.167848,18.359437
2024-02-27 04:20:00,-7.238214,59.165796,95.779955,20.50285,113.323041,83.342456,13.85624,100.798513,109.876945,34.442862,57.90077,72.61191,59.710138,78.008327,94.429889,-28.472339,69.072711,-19.588635,40.917584,75.170088,43.027867,70.937182,88.657203,7.422316,83.993958,93.108028,80.614256,81.580384,-12.887896,39.118856,43.187113,52.196459,33.861868,-14.159616,18.359437
2024-02-27 04:30:00,-7.238214,59.165796,95.779955,20.50285,113.323041,83.350455,13.85624,100.766237,109.872286,34.47555,57.90077,72.61191,59.726239,77.987727,94.429889,-28.464246,69.089079,-19.588635,40.925633,75.170088,43.027867,70.952941,88.657203,7.430395,83.993958,93.099862,80.606103,81.572341,-12.896018,39.118856,43.195166,52.196459,33.88597,-14.167848,18.35138
2024-02-27 04:40:00,-7.238214,59.173834,95.787942,20.50285,113.347483,83.342456,13.839945,100.798513,109.884916,34.430434,57.90077,72.61191,59.726239,78.019698,94.429889,-28.472339,69.060295,-19.588635,40.917584,75.193887,43.044025,70.937182,88.689594,7.438475,83.993958,93.059033,80.606103,81.580384,-12.896018,39.118856,43.187113,52.204615,33.861868,-14.167848,18.343324
2024-02-27 04:50:00,-7.238214,59.181872,95.779955,20.498463,113.339336,83.358454,13.848093,100.766237,109.900856,34.405918,57.908882,72.61191,59.718189,78.032306,94.437927,-28.472339,69.068479,-19.588635,40.925633,75.178021,43.044025,70.96082,88.673398,7.438475,84.010145,93.116194,80.62241,81.588426,-12.887896,39.118856,43.187113,52.204615,33.849302,-14.167848,18.322724
2024-02-27 05:00:00,-7.246318,59.18991,95.795929,20.519063,113.339336,83.358454,13.880682,100.806582,109.908826,34.405918,57.916995,72.61191,59.726239,78.024313,94.437927,-28.472339,69.068479,-19.588635,40.933681,75.193887,43.044025,70.952941,88.681496,7.438475,83.997639,93.075365,80.630563,81.588426,-12.896018,39.110793,43.187113,52.204615,33.861868,-14.159616,18.335267
2024-02-27 05:10:00,-7.238214,59.197948,95.787942,20.498463,113.371925,83.374452,13.864387,100.782375,109.924766,34.422262,57.916995,72.628349,59.73429,78.024313,94.445965,-28.464246,69.105448,-19.588635,40.933681,75.209753,43.044025,70.952941,88.495245,7.446554,84.026333,93.091697,80.62241,81.588426,-12.896018,39.110793,43.195166,52.196459,33.861868,-14.167848,18.314667
2024-02-27 05:20:00,-7.238214,59.205986,95.787942,20.527169,113.363778,83.382451,13.872534,100.769844,109.924766,34.397746,57.941332,72.644788,59.73429,78.003713,94.445965,-28.464246,69.105448,-19.588635,40.933681,75.20182,43.052105,70.9687,88.689594,7.454633,84.04252,93.059033,80.634423,81.588426,-12.896018,39.139456,43.187113,52.196459,33.861868,-14.167848,18.298554
2024-02-27 05:30:00,-7.238214,59.205986,95.803915,20.498463,113.38822,83.382451,13.872534,100.782375,109.940707,34.43469,57.941332,72.628349,59.74234,78.019698,94.445965,-28.456152,69.113632,-19.588635,40.949778,75.209753,43.052105,70.9687,88.689594,7.454633,84.030014,93.075365,80.64687,81.596468,-12.896018,39.110793,43.187113,52.204615,33.861868,-14.167848,18.35138
2024-02-27 05:40:00,-7.238214,59.214024,95.803915,20.543381,113.380072,83.398449,13.864387,100.798513,109.956647,34.426518,57.933219,72.636568,59.74234,77.99572,94.47008,-28.464246,69.113632,-19.588635,40.957826,75.209753,43.060184,70.9687,88.681496,7.454633,84.050614,93.018204,80.630563,81.60451,-12.896018,39.110793,43.187113,52.204615,33.853834,-14.17608,18.314667
2024-02-27 05:50:00,-7.246318,59.222062,95.827875,20.543381,113.396367,83.406448,13.872534,100.745637,109.948677,34.43469,57.957556,72.653007,59.74234,78.024313,94.454003,-28.456152,69.121817,-19.588635,40.965875,75.233553,43.076343,70.976579,88.689594,7.462713,84.066802,93.042702,80.638716,81.612553,-12.896018,39.110793,43.187113,52.196459,33.8458,-14.17608,18.343324
2024-02-27 06:00:00,-7.246318,59.230101,95.819889,20.535275,113.420809,83.422446,13.872534,100.790444,109.972587,34.43469,57.957556,72.653007,59.758441,78.032306,94.47008,-28.448058,69.101217,-19.588635,40.965875,75.225619,43.084422,70.976579,88.713888,7.462713,84.058708,93.042702,80.64687,81.612553,-12.904141,39.118856,43.187113,52.196459,33.8458,-14.17608,18.35138
2024-02-27 06:10:00,-7.246318,59.230101,95.819889,20.527169,113.38822,83.414447,13.864387,100.785982,109.959957,34.43469,57.949444,72.644788,59.758441,78.032306,94.478118,-28.439964,69.179107,-19.588635,40.965875,75.241486,43.068263,71.000218,88.689594,7.450192,84.074895,93.02637,80.655023,81.620595,-12.896018,39.110793,43.187113,52.196459,33.8458,-14.184311,18.33078
2024-02-27 06:20:00,-7.246318,59.238139,95.819889,20.506569,113.428956,83.438444,13.851934,100.818258,109.988527,34.442862,57.973781,72.653007,59.766492,78.027691,94.47008,-28.431871,69.170923,-19.588635,40.99002,75.241486,43.092501,71.000218,88.689594,7.442113,84.074895,93.067199,80.64687,81.636679,-12.904141,39.110793,43.195166,52.204615,33.853834,-14.184311,18.335267
2024-02-27 06:30:00,-7.246318,59.246177,95.827875,20.535275,113.428956,83.462441,13.848093,100.82272,109.967927,34.422262,57.973781,72.677665,59.758441,78.019698,94.486156,-28.439964,69.158507,-19.580473,40.998069,75.233553,43.076343,71.008097,88.649105,7.458271,84.082989,93.050867,80.663177,81.644722,-12.896018,39.118856,43.195166,52.204615,33.861868,-14.184311,18.33078
2024-02-27 06:40:00,-7.246318,59.254215,95.835862,20.551487,113.428956,83.478439,13.896976,100.80212,110.004468,34.426518,57.981893,72.653007,59.766492,78.035684,94.51027,-28.423777,69.133954,-19.588635,40.998069,75.249419,43.092501,71.000218,88.713888,7.458271,84.099177,93.050867,80.663177,81.628637,-12.896018,39.118856,43.203218,52.204615,33.877936,-14.184311,18.359437
2024-02-27 06:50:00,-7.246318,59.254215,95.827875,20.543381,113.437103,83.494437,13.880682,100.806582,110.004468,34.405918,57.990005,72.677665,59.766492,78.019698,94.526347,-28.391402,69.179107,-19.588635,41.014165,75.241486,43.076343,71.023856,88.730083,7.466351,84.10727,93.042702,80.679484,81.636679,-12.887896,39.126919,43.211271,52.196459,33.853834,-14.184311,18.35138
2024-02-27 07:00:00,-7.246318,59.270291,95.859822,20.551487,113.428956,83.494437,13.888829,100.826327,110.020408,34.41409,57.990005,72.685885,59.766492,78.011706,94.526347,-28.399496,69.179107,-19.580473,41.014165,75.257352,43.084422,71.052336,88.713888,7.47443,84.10727,93.050867,80.695791,81.644722,-12.904141,39.126919,43.219323,52.196459,33.853834,-14.184311,18.319154
2024-02-27 07:10:00,-7.246318,59.270291,95.843848,20.551487,113.437103,83.510435,13.880682,100.818258,110.020408,34.426518,57.998118,72.702323,59.774542,78.048291,94.526347,-28.375215,69.166692,-19.580473,41.046359,75.257352,43.084422,71.031736,88.681496,7.47443,84.10727,93.059033,80.658884,81.636679,-12.912263,39.134982,43.211271,52.21277,33.853834,-14.184311,18.367494
2024-02-27 07:20:00,-7.246318,59.270291,95.851835,20.551487,113.461545,83.510435,13.896976,100.814651,110.028378,34.43469,57.998118,72.685885,59.782593,78.048291,94.542423,-28.383308,69.187292,-19.588635,41.046359,75.257352,43.092501,71.031736,88.673398,7.47443,84.094764,93.059033,80.703944,81.644722,-12.904141,39.126919,43.211271,52.204615,33.853834,-14.184311,18.314667
2024-02-27 07:30:00,-7.246318,59.270291,95.851835,20.559593,113.453398,83.518434,13.864387,100.814651,110.028378,34.405918,58.00623,72.685885,59.774542,78.048291,94.550461,-28.367121,69.183061,-19.588635,41.054407,75.249419,43.092501,71.031736,88.70579,7.482509,84.115364,93.067199,80.712098,81.660806,-12.904141,39.134982,43.211271,52.21277,33.869902,-14.184311,18.338837
2024-02-27 07:40:00,-7.246318,59.278329,95.867808,20.559593,113.469693,83.518434,13.896976,100.810189,110.020408,34.405918,57.998118,72.702323,59.782593,78.027691,94.558499,-28.383308,69.203661,-19.588635,41.062456,75.257352,43.092501,71.039615,88.70579,7.47443,84.131552,93.067199,80.695791,81.644722,-12.896018,39.134982,43.211271,52.21277,33.88597,-14.184311,18.33078
2024-02-27 07:50:00,-7.246318,59.270291,95.867808,20.543381,113.437103,83.518434,13.896976,100.838858,110.012438,34.41409,57.998118,72.685885,59.774542,78.027691,94.550461,-28.383308,69.203661,-19.580473,41.054407,75.249419,43.084422,71.031736,88.6653,7.482509,84.123458,93.067199,80.703944,81.652764,-12.896018,39.134982,43.219323,52.196459,33.861868,-14.184311,18.33078
2024-02-27 08:00:00,-7.238214,59.270291,95.867808,20.559593,113.445251,83.510435,13.888829,100.82272,110.004468,34.41409,57.990005,72.694104,59.766492,78.011706,94.566537,-28.391402,69.203661,-19.588635,41.078553,75.241486,43.084422,71.031736,88.721986,7.482509,84.131552,93.075365,80.712098,81.644722,-12.896018,39.134982,43.219323,52.204615,33.8458,-14.184311,18.346894
2024-02-27 08:10:00,-7.238214,59.262253,95.851835,20.535275,113.437103,83.518434,13.827493,100.80212,110.004468,34.422262,57.990005,72.685885,59.790643,78.048291,94.566537,-28.391402,69.199429,-19.588635,41.078553,75.249419,43.092501,71.039615,88.70579,7.482509,84.110952,93.067199,80.712098,81.676891,-12.896018,39.134982,43.219323,52.204615,33.877936,-14.184311,18.314667
2024-02-27 08:20:00,-7.238214,59.254215,95.859822,20.522781,113.437103,83.510435,13.896976,100.794051,109.988527,34.430434,57.973781,72.685885,59.766492,78.027691,94.566537,-28.391402,69.220029,-19.580473,41.070504,75.257352,43.092501,71.031736,88.770573,7.482509,84.123458,93.059033,80.712098,81.652764,-12.879773,39.134982,43.211271,52.204615,33.877936,-14.17608,18.314667
2024-02-27 08:30:00,-7.23011,59.238139,95.851835,20.535275,113.437103,83.510435,13.905124,100.82272,109.988527,34.459206,57.973781,72.685885,59.790643,78.048291,94.566537,-28.423777,69.199429,-19.580473,41.046359,75.281151,43.10866,71.039615,88.689594,7.45383,84.102858,93.067199,80.712098,81.644722,-12.879773,39.126919,43.211271,52.21277,33.869902,-14.17608,18.314667
2024-02-27 08:40:00,-7.23011,59.230101,95.859822,20.535275,113.437103,83.502436,13.868229,100.794051,109.972587,34.45495,57.965668,72.661226,59.774542,78.027691,94.566537,-28.439964,69.199429,-19.588635,41.070504,75.281151,43.092501,71.015977,88.689594,7.45383,84.102858,93.059033,80.695791,81.644722,-12.879773,39.134982,43.227376,52.204615,33.869902,-14.17608,18.30304
