collect_time,GDY_1,GDY_2,GDY_3,GDY_4,GDY_5,GDY_6,GDY_7,GDY_8,GDY_9,GDY_10,GDY_11,GDY_12,GDY_13,GDY_14,GDY_15,GDY_16,GDY_17,GDY_18,GDY_19,GDY_20,GDY_21,GDY_22,GDY_23,GDY_24,GDY_25,GDY_26,GDY_27,GDY_28,GDY_30,GDY_31,GDY_32,GDY_34,GDY_35,GDY_36,GDY_37,GDY_38,GDY_39,GDY_40
2023-08-03 23:40:00,7.3277085,-1.237932,-4.399245,17.925395,-19.394622,24.422279,,3.3671475,29.8649165,31.330134,-1.8868939999999998,12.420574,6.837109,-8.7191355,10.406502,-1.879933,-17.017558,-0.882941,-13.447659,-9.852828,-22.455113500000003,1.394859,-22.2863795,,-20.568863,6.636142,-2.724239,13.538411,-2.203586,0.546848,14.55741,-21.925101,1.986503,10.2645155,11.5432235,-9.565507,-6.2675785,3.1035505
2023-08-03 23:50:00,7.321487,-1.229828,-4.399245,17.917408,-19.394622,24.381542,,3.7114865,29.8649165,31.322164,-1.8909799999999999,12.420574,6.853548,-8.716885999999999,10.402506,-1.8879715,-17.037792,-0.891125,-13.439498,-9.852828,-22.437648,1.3908195,,,-20.5567815,6.632093,-2.7224195,13.546504,-2.203586,0.5509245,14.565452,-21.933224,1.994566,10.276594,14.058357,-9.549439,-6.197609,3.091466
2023-08-04 00:00:00,7.3236295,-1.229828,-4.399245,17.9214015,-19.431434,24.397837,,3.3978155,29.850582,31.310209,-1.8828079999999998,12.420574,6.8617675,-8.723160499999999,10.406502,-1.908067,-17.041839,-0.9034015,-13.431336,-9.8488035,-22.394015500000002,1.3988985,-22.274286,,-20.5728905,6.632093,-2.71838,13.554598,-2.189203,0.559078,14.55741,-21.937285,1.994566,10.284646500000001,14.054279000000001,-9.533370999999999,-6.22642,3.091466
2023-08-04 00:10:00,7.3174085,-1.225776,-4.403264,17.917408,-19.435152,24.373395,,3.405963,29.860882,31.310209,-1.886894,12.420574,6.874096,-8.723160499999999,10.3985095,-1.928162,-17.045886,-0.907494,-13.431336,-9.8488035,-22.356717500000002,1.3988985,,,-20.586754,6.640191,-2.7040404999999996,13.550551,-2.189203,0.563155,14.57801,-21.9454075,2.002629,10.292699,14.058357,-9.513286,-6.230536000000001,3.127721
2023-08-04 00:20:00,7.3174085,-1.225776,-4.407283,17.909422,-19.471965,24.389689,39.105897,3.507804,29.8671475,31.306224,-1.882808,12.426818,6.8637965,-8.711085,10.422487499999999,-1.9362,-17.05398,-0.9402315,-13.431336,-9.844779,-22.317052500000003,1.3988985,,-1.872643,-20.6051085,6.64424,-2.7103005,13.562692,-2.18512,0.571308,14.553389,-21.9351075,2.002629,10.2967255,,-9.497218,-6.263462499999999,3.0995225
2023-08-04 00:30:00,7.305172,-1.23388,-4.407283,17.909422,-19.471965,24.365247,,5.3002105,29.8590785,31.302239,-1.858292,12.416518,6.8823155,-8.71511,10.422487499999999,-1.948257,-17.049933,-0.9484159999999999,-13.419093499999999,-9.844779,-22.2892865,1.402938,,,-20.5948085,6.628044,-2.7103005,13.562692,-2.193286,0.579462,14.55741,-21.939169,2.002629,10.308804,14.074668,-9.473116,-6.222304,3.111607
2023-08-04 00:40:00,7.32363,-1.23388,-4.407283,17.9054285,-19.475683,24.348953,,4.1799565,29.8510095,31.298254,-1.874636,12.418706,6.874045,-8.684684,10.422487499999999,-1.9603145,-17.05398,-0.9443235000000001,-13.415013,-9.8488035,-22.265487,1.4110175,,,-20.6333,6.623995,-2.710301,13.562692,-2.18512,0.579462,14.565452,-21.951352999999997,2.010692,10.308804,14.082823,-9.457048,-6.2902265,3.0914655
2023-08-04 00:50:00,7.315472,-1.225776,-4.4113025,17.901435,-19.512495,24.332658,,3.4874355,29.836675,31.290283,-1.87055,12.408406,6.8822645,-8.703034500000001,10.422487499999999,-1.972372,-17.049933,-0.952508,-13.415013,-9.852828,-22.2377215,1.411018,,,-20.6292725,6.615897,-2.7103005,13.562692,-2.193286,0.587615,14.561431,-21.961653,2.010692,10.316857,,-9.44098,-6.2181885,3.1116075
2023-08-04 01:00:00,7.315472,-1.23388,-4.42336,17.893448,-19.500001,24.324511,,3.5118774999999998,29.838906,31.2942685,-1.8746360000000002,12.418706,6.8822645,-8.699009,10.414495,-1.992467,-17.049933,-0.968877,-13.410931999999999,-9.852828,-22.2218555,1.4150575,-22.225909,,-20.635082,6.619946,-2.702221,13.566739,-2.197369,0.595768,14.561431,-21.971659000000002,2.018755,10.32491,14.082823,-9.424912,-6.197609,3.1156355
2023-08-04 01:10:00,7.311393,-1.229828,-4.419340999999999,17.879155,-19.536813,24.316364,39.017908,3.2552380000000003,29.838906,31.290283,-1.882808,12.408406,6.8945935,-8.711085,10.418491,-2.000505,-17.037792,-0.977061,-13.406851,-9.844779,-22.202022999999997,1.411018,-22.2321775,-1.875682,-20.6431365,6.623995,-2.6878815,13.570786,-2.2014519999999997,0.595768,14.55741,-21.986020500000002,2.018755,10.332962,14.082823,-9.396792999999999,-6.2017245,3.103551
